Datetime,Open,Volume,PE_Ratio,52_Week_High,52_Week_Low,Is_52_week_high,Is_52_week_low,Is_high,Is_low,Maket_index,Sector_index,SMA_20,SMA_50,EMA_20,EMA_50,BB_upper,BB_lower,RSI,MACD,Target,Delta_Target
2024-11-04 03:45:00+00:00,5384.85009765625,0,74.07061,6042.0,3135.4,0,0,1,0,24300.19921875,40253.1484375,,,5321.0498046875,5321.0498046875,,,,0.0,5325.25,-59.60009765625
2024-11-04 03:46:00+00:00,5325.25,4276,74.07061,6042.0,3135.4,0,0,1,0,24198.400390625,40179.44921875,,,5320.102213541667,5320.659620098039,,,,-0.5574065563723707,5310.89990234375,-14.35009765625
2024-11-04 03:47:00+00:00,5310.89990234375,2246,74.07061,6042.0,3135.4,0,0,0,1,24149.400390625,40151.44921875,,,5320.878193204365,5320.957282054978,,,,-0.07908885061351612,5325.2001953125,14.30029296875
2024-11-04 03:48:00+00:00,5325.2001953125,3066,74.07061,6042.0,3135.4,0,0,0,0,24141.400390625,40232.3515625,,,5322.108822869425,5321.460910393509,,,,0.6479124759162005,5330.9501953125,5.75
2024-11-04 03:49:00+00:00,5330.9501953125,1682,74.07061,6042.0,3135.4,0,0,0,1,24130.400390625,40185.19921875,,,5324.884173072337,5322.62910998592,,,,2.255063086417067,5344.0,13.0498046875
2024-11-04 03:50:00+00:00,5344.0,6734,74.07061,6042.0,3135.4,0,0,0,0,24115.099609375,40196.3984375,,,5327.571403985091,5323.824050678874,,,,3.74735330621661,5350.9501953125,6.9501953125
2024-11-04 03:51:00+00:00,5350.9501953125,2774,74.07061,6042.0,3135.4,0,0,0,0,24118.94921875,40242.19921875,,,5328.997918337702,5324.55839397333,,,,4.439524364372119,5347.10009765625,-3.85009765625
2024-11-04 03:52:00+00:00,5347.10009765625,1099,74.07061,6042.0,3135.4,0,0,0,0,24118.849609375,40211.0,,,5331.75048824304,5325.865904105503,,,,5.884584137536876,5358.35009765625,11.25
2024-11-04 03:53:00+00:00,5358.35009765625,1089,74.07061,6042.0,3135.4,0,0,0,1,24107.599609375,40248.1015625,,,5335.37902247287,5327.590774440827,,,,7.788248032043157,5368.39990234375,10.0498046875
2024-11-04 03:54:00+00:00,5368.39990234375,6043,74.07061,6042.0,3135.4,0,0,0,0,24099.099609375,40227.19921875,,,5337.909610362359,5328.938202710304,,,,8.97140765205495,5363.60009765625,-4.7998046875
2024-11-04 03:55:00+00:00,5363.60009765625,1192,74.07061,6042.0,3135.4,0,0,0,0,24084.099609375,40203.1015625,,,5340.318237500468,5330.281810263332,,,,10.036427237136195,5359.2998046875,-4.30029296875
2024-11-04 03:56:00+00:00,5359.2998046875,723,74.07061,6042.0,3135.4,0,0,0,1,24106.80078125,40243.6015625,,,5342.36410104209,5331.517810044672,,,,10.846290997417782,5361.7998046875,2.5
2024-11-04 03:57:00+00:00,5361.7998046875,1708,74.07061,6042.0,3135.4,0,0,0,0,24113.25,40263.30078125,,,5343.424662847605,5332.379856709587,,,,11.04480613801752,5353.5,-8.2998046875
2024-11-04 03:58:00+00:00,5353.5,913,74.07061,6042.0,3135.4,0,0,0,0,24091.05078125,40217.1015625,,,5344.612780894857,5333.302211440339,,,65.69113269519107,11.310569454517463,5355.7998046875,2.2998046875
