Datetime,Open,Volume,PE_Ratio,52_Week_High,52_Week_Low,Is_52_week_high,Is_52_week_low,Is_high,Is_low,Maket_index,Sector_index,SMA_20,SMA_50,EMA_20,EMA_50,BB_upper,BB_lower,RSI,MACD,Target,Delta_Target
2024-11-04 03:45:00+00:00,3970.050048828125,0,32.67924,4592.25,3498.0,0,0,0,0,24300.19921875,40253.1484375,,,3963.199951171875,3963.199951171875,,,,0.0,3955.949951171875,-7.25
2024-11-04 03:46:00+00:00,3962.0,27560,32.67924,4592.25,3498.0,0,0,1,0,24198.400390625,40179.44921875,,,3962.509474981399,3962.915637446385,,,,-0.40616246498620967,3964.14990234375,8.199951171875
2024-11-04 03:47:00+00:00,3967.60009765625,17655,32.67924,4592.25,3498.0,0,0,0,0,24149.400390625,40151.44921875,,,3962.6657061587657,3962.9640399913797,,,,-0.29833383261393465,3960.35009765625,-3.7998046875
2024-11-04 03:48:00+00:00,3963.25,7672,32.67924,4592.25,3498.0,0,0,1,0,24141.400390625,40232.3515625,,,3962.445172015669,3962.8615324488255,,,,-0.41636043315656934,3962.35009765625,2.0
2024-11-04 03:49:00+00:00,3960.10009765625,7897,32.67924,4592.25,3498.0,0,0,0,0,24130.400390625,40185.19921875,,,3962.4361173147718,3962.84147618245,,,,-0.40535886767838747,3963.300048828125,0.949951171875
2024-11-04 03:50:00+00:00,3960.550048828125,17990,32.67924,4592.25,3498.0,0,0,0,0,24115.099609375,40196.3984375,,,3962.51839650652,3962.859459423457,,,,-0.34106291693706225,3960.25,-3.050048828125
2024-11-04 03:51:00+00:00,3962.10009765625,9758,32.67924,4592.25,3498.0,0,0,0,0,24118.94921875,40242.19921875,,,3962.302358743994,3962.757127681361,,,,-0.45476893736713464,3965.60009765625,5.35009765625
2024-11-04 03:52:00+00:00,3961.699951171875,21405,32.67924,4592.25,3498.0,0,0,0,0,24118.849609375,40211.0,,,3962.6164291165896,3962.868616699984,,,,-0.25218758339451597,3958.5,-7.10009765625
2024-11-04 03:53:00+00:00,3965.64990234375,8991,32.67924,4592.25,3498.0,0,0,0,0,24107.599609375,40248.1015625,,,3962.224388248343,3962.697298398024,,,,-0.47291014968095624,3959.050048828125,0.550048828125
2024-11-04 03:54:00+00:00,3960.0,5653,32.67924,4592.25,3498.0,0,0,0,0,24099.099609375,40227.19921875,,,3961.922070208322,3962.554269003126,,,,-0.632198794804026,3958.89990234375,-0.150146484375
2024-11-04 03:55:00+00:00,3958.60009765625,14322,32.67924,4592.25,3498.0,0,0,0,0,24084.099609375,40203.1015625,,,3961.6342446974104,3962.41096050668,,,,-0.7767158092697173,3957.699951171875,-1.199951171875
2024-11-04 03:56:00+00:00,3959.60009765625,22293,32.67924,4592.25,3498.0,0,0,0,0,24106.80078125,40243.6015625,,,3961.2595500759307,3962.22621504257,,,,-0.9666649666392004,3956.550048828125,-1.14990234375
2024-11-04 03:57:00+00:00,3957.699951171875,13511,32.67924,4592.25,3498.0,0,0,1,0,24113.25,40263.30078125,,,3960.8110261475686,3962.003620289063,,,,-1.1925941414942827,3954.699951171875,-1.85009765625
2024-11-04 03:58:00+00:00,3956.5,4122,32.67924,4592.25,3498.0,0,0,1,0,24091.05078125,40217.1015625,,,3960.2290190070266,3961.7172018923106,,,40.023497048541465,-1.4881828852840044,3963.35009765625,8.650146484375
