Price,Adj Close,Close,High,Low,Open,Volume,PE_Ratio,52_Week_High,52_Week_Low
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,,,
Datetime,,,,,,,,,
2024-11-04 04:23:00+00:00,3948.25,3948.25,3949.14990234375,3947.14990234375,3947.199951171875,2793,32.67924,4592.25,3498.0
2024-11-04 04:24:00+00:00,3946.199951171875,3946.199951171875,3947.75,3943.35009765625,3947.75,2732,32.67924,4592.25,3498.0
2024-11-04 04:25:00+00:00,3947.050048828125,3947.050048828125,3947.550048828125,3944.949951171875,3946.39990234375,1833,32.67924,4592.25,3498.0
2024-11-04 04:26:00+00:00,3945.449951171875,3945.449951171875,3949.0,3945.0,3946.949951171875,2324,32.67924,4592.25,3498.0
2024-11-04 04:27:00+00:00,3948.89990234375,3948.89990234375,3949.14990234375,3946.14990234375,3946.699951171875,1758,32.67924,4592.25,3498.0
2024-11-04 04:28:00+00:00,3949.949951171875,3949.949951171875,3950.0,3947.699951171875,3947.85009765625,2894,32.67924,4592.25,3498.0
2024-11-04 04:29:00+00:00,3950.85009765625,3950.85009765625,3950.89990234375,3947.25,3949.89990234375,2293,32.67924,4592.25,3498.0
2024-11-04 04:30:00+00:00,3946.050048828125,3946.050048828125,3951.199951171875,3946.050048828125,3950.85009765625,6162,32.67924,4592.25,3498.0
2024-11-04 04:31:00+00:00,3948.14990234375,3948.14990234375,3948.949951171875,3943.949951171875,3946.10009765625,24330,32.67924,4592.25,3498.0
2024-11-04 04:32:00+00:00,3951.39990234375,3951.39990234375,3951.39990234375,3946.64990234375,3948.14990234375,4647,32.67924,4592.25,3498.0
2024-11-04 04:33:00+00:00,3951.89990234375,3951.89990234375,3952.0,3949.0,3950.39990234375,3124,32.67924,4592.25,3498.0
2024-11-04 04:34:00+00:00,3952.75,3952.75,3954.0,3951.10009765625,3951.10009765625,4450,32.67924,4592.25,3498.0
2024-11-04 04:35:00+00:00,3955.75,3955.75,3957.89990234375,3952.64990234375,3952.75,7072,32.67924,4592.25,3498.0
2024-11-04 04:36:00+00:00,3958.89990234375,3958.89990234375,3960.0,3955.75,3955.75,53345,32.67924,4592.25,3498.0
2024-11-04 04:37:00+00:00,3952.0,3952.0,3958.64990234375,3952.0,3957.85009765625,2843,32.67924,4592.25,3498.0
2024-11-04 04:38:00+00:00,3951.050048828125,3951.050048828125,3954.25,3951.050048828125,3951.949951171875,1797,32.67924,4592.25,3498.0
2024-11-04 04:39:00+00:00,3952.39990234375,3952.39990234375,3953.0,3950.64990234375,3951.0,3535,32.67924,4592.25,3498.0
2024-11-04 04:40:00+00:00,3953.39990234375,3953.39990234375,3956.35009765625,3951.85009765625,3951.85009765625,2119,32.67924,4592.25,3498.0
2024-11-04 04:41:00+00:00,3951.5,3951.5,3954.75,3950.64990234375,3954.75,2234,32.67924,4592.25,3498.0
2024-11-04 04:42:00+00:00,3947.699951171875,3947.699951171875,3951.050048828125,3947.5,3950.699951171875,12692,32.67924,4592.25,3498.0
2024-11-04 04:43:00+00:00,3950.35009765625,3950.35009765625,3951.0,3947.39990234375,3949.10009765625,3177,32.67924,4592.25,3498.0
2024-11-04 04:44:00+00:00,3952.10009765625,3952.10009765625,3953.0,3949.449951171875,3949.89990234375,1859,32.67924,4592.25,3498.0
2024-11-04 04:45:00+00:00,3951.64990234375,3951.64990234375,3952.85009765625,3949.449951171875,3950.699951171875,7399,32.67924,4592.25,3498.0
2024-11-04 04:46:00+00:00,3955.0,3955.0,3955.949951171875,3951.35009765625,3952.35009765625,2995,32.67924,4592.25,3498.0
2024-11-04 04:47:00+00:00,3953.89990234375,3953.89990234375,3955.14990234375,3952.10009765625,3955.0,1471,32.67924,4592.25,3498.0
2024-11-04 04:48:00+00:00,3955.0,3955.0,3955.0,3952.0,3953.0,2864,32.67924,4592.25,3498.0
2024-11-04 04:49:00+00:00,3954.25,3954.25,3956.050048828125,3953.0,3954.449951171875,1952,32.67924,4592.25,3498.0
2024-11-04 04:50:00+00:00,3950.550048828125,3950.550048828125,3954.25,3950.35009765625,3954.25,1770,32.67924,4592.25,3498.0
2024-11-04 04:51:00+00:00,3951.39990234375,3951.39990234375,3952.550048828125,3950.10009765625,3951.64990234375,3010,32.67924,4592.25,3498.0
2024-11-04 04:52:00+00:00,3951.0,3951.0,3952.949951171875,3950.199951171875,3951.25,1792,32.67924,4592.25,3498.0
2024-11-04 04:53:00+00:00,3951.0,3951.0,3952.0,3950.10009765625,3951.0,1880,32.67924,4592.25,3498.0
2024-11-04 04:54:00+00:00,3951.5,3951.5,3951.800048828125,3950.0,3951.39990234375,2331,32.67924,4592.25,3498.0
2024-11-04 04:55:00+00:00,3952.0,3952.0,3952.050048828125,3950.0,3950.300048828125,4788,32.67924,4592.25,3498.0
2024-11-04 04:56:00+00:00,3950.89990234375,3950.89990234375,3952.050048828125,3950.449951171875,3950.800048828125,5886,32.67924,4592.25,3498.0
2024-11-04 04:57:00+00:00,3952.050048828125,3952.050048828125,3952.050048828125,3949.949951171875,3952.0,33348,32.67924,4592.25,3498.0
2024-11-04 04:58:00+00:00,3952.0,3952.0,3952.050048828125,3950.050048828125,3952.050048828125,21652,32.67924,4592.25,3498.0
2024-11-04 04:59:00+00:00,3947.14990234375,3947.14990234375,3952.0,3947.14990234375,3949.449951171875,18104,32.67924,4592.25,3498.0
2024-11-04 05:00:00+00:00,3943.5,3943.5,3949.449951171875,3942.550048828125,3947.14990234375,4614,32.67924,4592.25,3498.0
2024-11-04 05:01:00+00:00,3942.10009765625,3942.10009765625,3945.949951171875,3941.0,3943.449951171875,4124,32.67924,4592.25,3498.0
2024-11-04 05:02:00+00:00,3937.14990234375,3937.14990234375,3942.10009765625,3936.550048828125,3942.10009765625,7366,32.67924,4592.25,3498.0
2024-11-04 05:03:00+00:00,3937.949951171875,3937.949951171875,3938.800048828125,3935.75,3937.75,3798,32.67924,4592.25,3498.0
2024-11-04 05:04:00+00:00,3936.75,3936.75,3937.5,3935.25,3937.5,3013,32.67924,4592.25,3498.0
2024-11-04 05:05:00+00:00,3937.5,3937.5,3938.60009765625,3936.300048828125,3936.300048828125,3129,32.67924,4592.25,3498.0
2024-11-04 05:06:00+00:00,3937.14990234375,3937.14990234375,3938.75,3935.5,3937.449951171875,3111,32.67924,4592.25,3498.0
2024-11-04 05:07:00+00:00,3937.300048828125,3937.300048828125,3938.75,3935.85009765625,3936.10009765625,8636,32.67924,4592.25,3498.0
2024-11-04 05:08:00+00:00,3935.050048828125,3935.050048828125,3938.64990234375,3935.0,3937.300048828125,6551,32.67924,4592.25,3498.0
2024-11-04 05:09:00+00:00,3933.0,3933.0,3935.10009765625,3933.0,3935.0,3406,32.67924,4592.25,3498.0
2024-11-04 05:10:00+00:00,3933.14990234375,3933.14990234375,3934.300048828125,3933.0,3933.0,4809,32.67924,4592.25,3498.0
2024-11-04 05:11:00+00:00,3934.5,3934.5,3934.89990234375,3933.89990234375,3933.949951171875,5790,32.67924,4592.25,3498.0
2024-11-04 05:12:00+00:00,3935.0,3935.0,3935.25,3931.10009765625,3935.25,4056,32.67924,4592.25,3498.0
2024-11-04 05:13:00+00:00,3934.449951171875,3934.449951171875,3934.949951171875,3933.050048828125,3934.949951171875,3957,32.67924,4592.25,3498.0
2024-11-04 05:14:00+00:00,3938.14990234375,3938.14990234375,3938.14990234375,3932.550048828125,3934.0,4447,32.67924,4592.25,3498.0
2024-11-04 05:15:00+00:00,3938.39990234375,3938.39990234375,3939.0,3936.550048828125,3938.0,7771,32.67924,4592.25,3498.0
2024-11-04 05:16:00+00:00,3936.449951171875,3936.449951171875,3938.85009765625,3936.0,3938.699951171875,2206,32.67924,4592.25,3498.0
2024-11-04 05:17:00+00:00,3940.300048828125,3940.300048828125,3940.5,3936.39990234375,3937.39990234375,5476,32.67924,4592.25,3498.0
2024-11-04 05:18:00+00:00,3939.75,3939.75,3942.5,3939.300048828125,3939.300048828125,3006,32.67924,4592.25,3498.0
2024-11-04 05:19:00+00:00,3940.5,3940.5,3941.550048828125,3939.64990234375,3940.550048828125,2817,32.67924,4592.25,3498.0
2024-11-04 05:20:00+00:00,3940.0,3940.0,3940.5,3940.0,3940.5,93,32.67924,4592.25,3498.0
2024-11-04 05:21:00+00:00,3939.199951171875,3939.199951171875,3939.199951171875,3937.949951171875,3939.10009765625,3292,32.67924,4592.25,3498.0
2024-11-04 05:22:00+00:00,3938.64990234375,3938.64990234375,3940.35009765625,3938.550048828125,3939.199951171875,2492,32.67924,4592.25,3498.0
2024-11-04 05:23:00+00:00,3939.85009765625,3939.85009765625,3940.75,3938.64990234375,3938.949951171875,2206,32.67924,4592.25,3498.0
2024-11-04 05:24:00+00:00,3940.75,3940.75,3940.75,3939.0,3939.0,888,32.67924,4592.25,3498.0
2024-11-04 05:25:00+00:00,3939.0,3939.0,3940.14990234375,3939.0,3939.10009765625,4806,32.67924,4592.25,3498.0
2024-11-04 05:26:00+00:00,3937.449951171875,3937.449951171875,3939.0,3936.75,3939.0,2479,32.67924,4592.25,3498.0
2024-11-04 05:27:00+00:00,3937.0,3937.0,3937.699951171875,3936.5,3937.050048828125,1881,32.67924,4592.25,3498.0
2024-11-04 05:28:00+00:00,3935.0,3935.0,3936.949951171875,3935.0,3936.949951171875,5831,32.67924,4592.25,3498.0
2024-11-04 05:29:00+00:00,3935.60009765625,3935.60009765625,3936.550048828125,3935.449951171875,3935.449951171875,2904,32.67924,4592.25,3498.0
2024-11-04 05:30:00+00:00,3932.050048828125,3932.050048828125,3936.10009765625,3932.050048828125,3936.10009765625,8949,32.67924,4592.25,3498.0
2024-11-04 05:31:00+00:00,3932.89990234375,3932.89990234375,3934.0,3932.050048828125,3932.64990234375,2619,32.67924,4592.25,3498.0
2024-11-04 05:32:00+00:00,3927.10009765625,3927.10009765625,3933.0,3927.10009765625,3932.5,11596,32.67924,4592.25,3498.0
2024-11-04 05:33:00+00:00,3924.0,3924.0,3926.60009765625,3924.0,3926.60009765625,6941,32.67924,4592.25,3498.0
2024-11-04 05:34:00+00:00,3921.60009765625,3921.60009765625,3924.699951171875,3921.60009765625,3922.199951171875,4385,32.67924,4592.25,3498.0
2024-11-04 05:35:00+00:00,3924.10009765625,3924.10009765625,3924.699951171875,3921.0,3922.800048828125,3276,32.67924,4592.25,3498.0
2024-11-04 05:36:00+00:00,3922.14990234375,3922.14990234375,3924.25,3922.050048828125,3924.199951171875,2210,32.67924,4592.25,3498.0
2024-11-04 05:37:00+00:00,3920.949951171875,3920.949951171875,3923.0,3920.550048828125,3923.0,3253,32.67924,4592.25,3498.0
2024-11-04 05:38:00+00:00,3916.85009765625,3916.85009765625,3921.5,3916.64990234375,3921.5,4493,32.67924,4592.25,3498.0
2024-11-04 05:39:00+00:00,3917.89990234375,3917.89990234375,3919.300048828125,3916.14990234375,3916.699951171875,3945,32.67924,4592.25,3498.0
2024-11-04 05:40:00+00:00,3917.14990234375,3917.14990234375,3919.300048828125,3915.5,3918.050048828125,2898,32.67924,4592.25,3498.0
2024-11-04 05:41:00+00:00,3915.64990234375,3915.64990234375,3916.949951171875,3913.35009765625,3916.949951171875,4760,32.67924,4592.25,3498.0
2024-11-04 05:42:00+00:00,3916.60009765625,3916.60009765625,3917.550048828125,3915.0,3915.050048828125,3164,32.67924,4592.25,3498.0
2024-11-04 05:43:00+00:00,3917.60009765625,3917.60009765625,3919.0,3915.64990234375,3917.0,4330,32.67924,4592.25,3498.0
2024-11-04 05:44:00+00:00,3919.0,3919.0,3919.14990234375,3916.39990234375,3917.60009765625,3682,32.67924,4592.25,3498.0
2024-11-04 05:45:00+00:00,3916.0,3916.0,3918.85009765625,3915.5,3918.75,3172,32.67924,4592.25,3498.0
2024-11-04 05:46:00+00:00,3918.35009765625,3918.35009765625,3918.85009765625,3914.800048828125,3915.60009765625,5164,32.67924,4592.25,3498.0
2024-11-04 05:47:00+00:00,3917.25,3917.25,3918.699951171875,3915.550048828125,3918.050048828125,3279,32.67924,4592.25,3498.0
2024-11-04 05:48:00+00:00,3919.0,3919.0,3919.85009765625,3916.64990234375,3917.64990234375,5410,32.67924,4592.25,3498.0
2024-11-04 05:49:00+00:00,3922.550048828125,3922.550048828125,3922.85009765625,3918.050048828125,3918.050048828125,5603,32.67924,4592.25,3498.0
2024-11-04 05:50:00+00:00,3920.0,3920.0,3924.0,3920.0,3922.0,6873,32.67924,4592.25,3498.0
2024-11-04 05:51:00+00:00,3923.0,3923.0,3923.300048828125,3918.199951171875,3919.14990234375,4816,32.67924,4592.25,3498.0
2024-11-04 05:52:00+00:00,3921.550048828125,3921.550048828125,3923.800048828125,3920.5,3922.800048828125,3250,32.67924,4592.25,3498.0
2024-11-04 05:53:00+00:00,3922.60009765625,3922.60009765625,3923.050048828125,3920.0,3920.300048828125,2937,32.67924,4592.25,3498.0
2024-11-04 05:54:00+00:00,3921.35009765625,3921.35009765625,3923.60009765625,3921.0,3923.050048828125,4162,32.67924,4592.25,3498.0
2024-11-04 05:55:00+00:00,3922.14990234375,3922.14990234375,3924.550048828125,3921.699951171875,3922.199951171875,3184,32.67924,4592.25,3498.0
2024-11-04 05:56:00+00:00,3923.0,3923.0,3924.0,3921.35009765625,3923.300048828125,2255,32.67924,4592.25,3498.0
2024-11-04 05:57:00+00:00,3924.550048828125,3924.550048828125,3924.550048828125,3921.0,3921.60009765625,7556,32.67924,4592.25,3498.0
2024-11-04 05:58:00+00:00,3922.89990234375,3922.89990234375,3924.449951171875,3921.89990234375,3923.14990234375,2504,32.67924,4592.25,3498.0
2024-11-04 05:59:00+00:00,3922.550048828125,3922.550048828125,3923.050048828125,3920.699951171875,3922.5,1980,32.67924,4592.25,3498.0
2024-11-04 06:00:00+00:00,3921.949951171875,3921.949951171875,3922.60009765625,3920.699951171875,3920.89990234375,1936,32.67924,4592.25,3498.0
2024-11-04 06:01:00+00:00,3921.5,3921.5,3922.89990234375,3920.0,3922.550048828125,2343,32.67924,4592.25,3498.0
2024-11-04 06:02:00+00:00,3922.800048828125,3922.800048828125,3922.800048828125,3920.449951171875,3922.300048828125,2840,32.67924,4592.25,3498.0
2024-11-04 06:03:00+00:00,3922.050048828125,3922.050048828125,3923.85009765625,3921.0,3922.25,3768,32.67924,4592.25,3498.0
2024-11-04 06:04:00+00:00,3922.14990234375,3922.14990234375,3922.85009765625,3920.10009765625,3922.050048828125,2467,32.67924,4592.25,3498.0
2024-11-04 06:05:00+00:00,3922.800048828125,3922.800048828125,3922.89990234375,3921.14990234375,3921.25,2832,32.67924,4592.25,3498.0
2024-11-04 06:06:00+00:00,3923.0,3923.0,3923.800048828125,3921.85009765625,3922.35009765625,2686,32.67924,4592.25,3498.0
2024-11-04 06:07:00+00:00,3922.60009765625,3922.60009765625,3923.5,3921.64990234375,3922.0,2947,32.67924,4592.25,3498.0
2024-11-04 06:08:00+00:00,3926.050048828125,3926.050048828125,3928.39990234375,3922.449951171875,3922.449951171875,12151,32.67924,4592.25,3498.0
2024-11-04 06:09:00+00:00,3927.0,3927.0,3927.60009765625,3925.35009765625,3927.050048828125,2417,32.67924,4592.25,3498.0
2024-11-04 06:10:00+00:00,3926.0,3926.0,3927.64990234375,3925.39990234375,3926.199951171875,2648,32.67924,4592.25,3498.0
2024-11-04 06:11:00+00:00,3928.10009765625,3928.10009765625,3928.699951171875,3925.449951171875,3925.949951171875,4161,32.67924,4592.25,3498.0
2024-11-04 06:12:00+00:00,3927.800048828125,3927.800048828125,3929.39990234375,3927.35009765625,3928.39990234375,3726,32.67924,4592.25,3498.0
2024-11-04 06:13:00+00:00,3927.89990234375,3927.89990234375,3928.10009765625,3927.0,3927.75,1770,32.67924,4592.25,3498.0
2024-11-04 06:14:00+00:00,3928.60009765625,3928.60009765625,3928.60009765625,3926.449951171875,3927.64990234375,3218,32.67924,4592.25,3498.0
2024-11-04 06:15:00+00:00,3927.199951171875,3927.199951171875,3928.60009765625,3925.39990234375,3927.75,3280,32.67924,4592.25,3498.0
2024-11-04 06:16:00+00:00,3927.949951171875,3927.949951171875,3929.449951171875,3927.0,3927.0,4193,32.67924,4592.25,3498.0
2024-11-04 06:17:00+00:00,3928.0,3928.0,3929.0,3926.949951171875,3927.949951171875,2901,32.67924,4592.25,3498.0
2024-11-04 06:18:00+00:00,3928.89990234375,3928.89990234375,3929.0,3926.75,3928.89990234375,3100,32.67924,4592.25,3498.0
2024-11-04 06:19:00+00:00,3930.0,3930.0,3930.550048828125,3928.050048828125,3928.85009765625,3954,32.67924,4592.25,3498.0
2024-11-04 06:20:00+00:00,3931.0,3931.0,3932.0,3930.050048828125,3930.60009765625,7543,32.67924,4592.25,3498.0
2024-11-04 06:21:00+00:00,3934.5,3934.5,3935.39990234375,3930.64990234375,3930.64990234375,15122,32.67924,4592.25,3498.0
2024-11-04 06:22:00+00:00,3934.699951171875,3934.699951171875,3935.800048828125,3933.75,3934.5,11808,32.67924,4592.25,3498.0
2024-11-04 06:23:00+00:00,3933.300048828125,3933.300048828125,3935.89990234375,3933.300048828125,3934.699951171875,4405,32.67924,4592.25,3498.0
2024-11-04 06:24:00+00:00,3933.050048828125,3933.050048828125,3935.35009765625,3932.550048828125,3933.800048828125,2039,32.67924,4592.25,3498.0
2024-11-04 06:25:00+00:00,3936.0,3936.0,3936.60009765625,3933.050048828125,3933.050048828125,4353,32.67924,4592.25,3498.0
2024-11-04 06:26:00+00:00,3936.300048828125,3936.300048828125,3936.5,3936.050048828125,3936.050048828125,1720,32.67924,4592.25,3498.0
2024-11-04 06:27:00+00:00,3936.0,3936.0,3936.35009765625,3936.0,3936.35009765625,1543,32.67924,4592.25,3498.0
2024-11-04 06:28:00+00:00,3936.0,3936.0,3936.14990234375,3936.0,3936.10009765625,7314,32.67924,4592.25,3498.0
2024-11-04 06:29:00+00:00,3936.0,3936.0,3936.10009765625,3936.0,3936.10009765625,1359,32.67924,4592.25,3498.0
2024-11-04 06:30:00+00:00,3939.800048828125,3939.800048828125,3939.89990234375,3936.050048828125,3936.050048828125,3380,32.67924,4592.25,3498.0
2024-11-04 06:31:00+00:00,3941.699951171875,3941.699951171875,3942.0,3939.5,3939.800048828125,4496,32.67924,4592.25,3498.0
2024-11-04 06:32:00+00:00,3943.949951171875,3943.949951171875,3944.050048828125,3941.800048828125,3942.0,3109,32.67924,4592.25,3498.0
2024-11-04 06:33:00+00:00,3949.5,3949.5,3950.64990234375,3944.39990234375,3944.39990234375,22104,32.67924,4592.25,3498.0
2024-11-04 06:34:00+00:00,3954.0,3954.0,3954.949951171875,3948.75,3948.75,7144,32.67924,4592.25,3498.0
2024-11-04 06:35:00+00:00,3951.0,3951.0,3954.60009765625,3949.5,3954.5,4699,32.67924,4592.25,3498.0
2024-11-04 06:36:00+00:00,3953.35009765625,3953.35009765625,3953.449951171875,3950.75,3950.75,4143,32.67924,4592.25,3498.0
2024-11-04 06:37:00+00:00,3953.699951171875,3953.699951171875,3954.64990234375,3951.949951171875,3953.35009765625,1842,32.67924,4592.25,3498.0
2024-11-04 06:38:00+00:00,3954.5,3954.5,3955.949951171875,3953.35009765625,3953.550048828125,3428,32.67924,4592.25,3498.0
2024-11-04 06:39:00+00:00,3954.949951171875,3954.949951171875,3955.64990234375,3953.800048828125,3954.050048828125,797,32.67924,4592.25,3498.0
2024-11-04 06:40:00+00:00,3953.25,3953.25,3953.75,3953.0,3953.75,2759,32.67924,4592.25,3498.0
2024-11-04 06:41:00+00:00,3954.800048828125,3954.800048828125,3954.949951171875,3953.25,3953.25,2954,32.67924,4592.25,3498.0
2024-11-04 06:42:00+00:00,3956.5,3956.5,3956.85009765625,3954.800048828125,3954.949951171875,5664,32.67924,4592.25,3498.0
2024-11-04 06:43:00+00:00,3956.5,3956.5,3956.5,3954.800048828125,3956.5,220,32.67924,4592.25,3498.0
2024-11-04 06:44:00+00:00,3959.0,3959.0,3959.449951171875,3956.800048828125,3959.25,7065,32.67924,4592.25,3498.0
2024-11-04 06:45:00+00:00,3959.75,3959.75,3959.949951171875,3958.050048828125,3958.10009765625,2357,32.67924,4592.25,3498.0
2024-11-04 06:46:00+00:00,3958.64990234375,3958.64990234375,3961.75,3958.0,3959.85009765625,3035,32.67924,4592.25,3498.0
2024-11-04 06:47:00+00:00,3959.85009765625,3959.85009765625,3960.25,3958.10009765625,3958.5,1688,32.67924,4592.25,3498.0
2024-11-04 06:48:00+00:00,3963.699951171875,3963.699951171875,3963.85009765625,3958.60009765625,3960.0,4375,32.67924,4592.25,3498.0
2024-11-04 06:49:00+00:00,3962.800048828125,3962.800048828125,3964.89990234375,3960.64990234375,3964.35009765625,4234,32.67924,4592.25,3498.0
2024-11-04 06:50:00+00:00,3960.89990234375,3960.89990234375,3962.949951171875,3958.5,3962.85009765625,3650,32.67924,4592.25,3498.0
2024-11-04 06:51:00+00:00,3957.85009765625,3957.85009765625,3961.199951171875,3957.85009765625,3961.0,3327,32.67924,4592.25,3498.0
2024-11-04 06:52:00+00:00,3952.050048828125,3952.050048828125,3956.75,3950.0,3956.75,13137,32.67924,4592.25,3498.0
2024-11-04 06:53:00+00:00,3950.050048828125,3950.050048828125,3953.85009765625,3950.050048828125,3952.050048828125,3302,32.67924,4592.25,3498.0
2024-11-04 06:54:00+00:00,3950.60009765625,3950.60009765625,3951.10009765625,3948.550048828125,3951.10009765625,3020,32.67924,4592.25,3498.0
2024-11-04 06:55:00+00:00,3950.10009765625,3950.10009765625,3953.300048828125,3950.10009765625,3952.89990234375,3431,32.67924,4592.25,3498.0
2024-11-04 06:56:00+00:00,3952.39990234375,3952.39990234375,3952.85009765625,3949.550048828125,3950.050048828125,4373,32.67924,4592.25,3498.0
2024-11-04 06:57:00+00:00,3952.14990234375,3952.14990234375,3952.25,3950.800048828125,3952.0,5263,32.67924,4592.25,3498.0
2024-11-04 06:58:00+00:00,3952.0,3952.0,3952.14990234375,3952.0,3952.14990234375,3243,32.67924,4592.25,3498.0
2024-11-04 06:59:00+00:00,3952.050048828125,3952.050048828125,3952.10009765625,3952.0,3952.0,2424,32.67924,4592.25,3498.0
2024-11-04 07:00:00+00:00,3952.14990234375,3952.14990234375,3952.25,3950.89990234375,3952.050048828125,3253,32.67924,4592.25,3498.0
