Price,Adj Close,Close,High,Low,Open,Volume
Ticker,^CNXIT,^CNXIT,^CNXIT,^CNXIT,^CNXIT,^CNXIT
Datetime,,,,,,
2024-10-29 03:45:00+00:00,41966.19921875,41966.19921875,42196.3515625,41944.69921875,42164.75,0
2024-10-29 03:46:00+00:00,41942.19921875,41942.19921875,41998.1015625,41941.0,41965.69921875,0
2024-10-29 03:47:00+00:00,41936.0,41936.0,41951.0,41919.3515625,41948.44921875,0
2024-10-29 03:48:00+00:00,42017.30078125,42017.30078125,42017.30078125,41921.94921875,41934.75,0
2024-10-29 03:49:00+00:00,42028.0,42028.0,42059.80078125,42012.94921875,42029.8515625,0
2024-10-29 03:50:00+00:00,42012.75,42012.75,42045.8984375,42010.6015625,42020.80078125,0
2024-10-29 03:51:00+00:00,42017.19921875,42017.19921875,42071.44921875,42001.05078125,42005.0,0
2024-10-29 03:52:00+00:00,42016.69921875,42016.69921875,42054.25,41982.69921875,42019.69921875,0
2024-10-29 03:53:00+00:00,41996.55078125,41996.55078125,42053.6015625,41996.55078125,42014.80078125,0
2024-10-29 03:54:00+00:00,41990.55078125,41990.55078125,42005.6015625,41978.8984375,41996.55078125,0
2024-10-29 03:56:00+00:00,42072.55078125,42072.55078125,42093.0,42060.3984375,42060.3984375,0
2024-10-29 03:57:00+00:00,42033.0,42033.0,42072.25,42025.3515625,42072.25,0
2024-10-29 03:58:00+00:00,42027.6484375,42027.6484375,42044.3984375,42014.55078125,42016.5,0
2024-10-29 03:59:00+00:00,42022.6015625,42022.6015625,42033.55078125,42001.0,42026.80078125,0
2024-10-29 04:00:00+00:00,42043.44921875,42043.44921875,42047.0,41989.55078125,42020.05078125,0
2024-10-29 04:01:00+00:00,42033.69921875,42033.69921875,42062.69921875,42029.1484375,42045.5,0
2024-10-29 04:02:00+00:00,42051.80078125,42051.80078125,42060.80078125,42011.0,42034.3515625,0
2024-10-29 04:03:00+00:00,42054.75,42054.75,42064.69921875,42045.80078125,42051.3515625,0
2024-10-29 04:04:00+00:00,42044.94921875,42044.94921875,42089.05078125,42039.8984375,42055.1015625,0
2024-10-29 04:05:00+00:00,42056.25,42056.25,42066.8515625,42040.3515625,42043.1015625,0
2024-10-29 04:06:00+00:00,42075.69921875,42075.69921875,42077.94921875,42051.80078125,42059.30078125,0
2024-10-29 04:07:00+00:00,42074.8984375,42074.8984375,42082.30078125,42060.19921875,42076.75,0
2024-10-29 04:08:00+00:00,42082.75,42082.75,42083.75,42057.55078125,42075.05078125,0
2024-10-29 04:09:00+00:00,42081.25,42081.25,42097.0,42076.94921875,42089.55078125,0
2024-10-29 04:10:00+00:00,42093.1484375,42093.1484375,42110.69921875,42079.80078125,42083.5,0
2024-10-29 04:11:00+00:00,42077.44921875,42077.44921875,42093.44921875,42073.1484375,42092.05078125,0
2024-10-29 04:12:00+00:00,42069.44921875,42069.44921875,42083.19921875,42063.3984375,42079.25,0
2024-10-29 04:13:00+00:00,42030.55078125,42030.55078125,42067.6015625,42030.55078125,42064.55078125,0
2024-10-29 04:14:00+00:00,42013.1484375,42013.1484375,42026.69921875,42005.3984375,42026.69921875,0
2024-10-29 04:15:00+00:00,42044.8984375,42044.8984375,42055.1015625,42009.69921875,42012.1484375,0
2024-10-29 04:16:00+00:00,41972.1484375,41972.1484375,42047.55078125,41971.94921875,42044.69921875,0
2024-10-29 04:17:00+00:00,41927.8984375,41927.8984375,41960.8515625,41923.1484375,41957.6484375,0
2024-10-29 04:18:00+00:00,41928.6484375,41928.6484375,41949.69921875,41922.44921875,41928.3984375,0
2024-10-29 04:19:00+00:00,41906.3984375,41906.3984375,41954.6015625,41902.3984375,41928.6484375,0
2024-10-29 04:20:00+00:00,41922.3984375,41922.3984375,41924.44921875,41878.3984375,41905.44921875,0
2024-10-29 04:21:00+00:00,41935.6484375,41935.6484375,41940.3515625,41908.69921875,41922.3515625,0
2024-10-29 04:22:00+00:00,41924.75,41924.75,41949.75,41924.75,41934.69921875,0
2024-10-29 04:23:00+00:00,41924.6015625,41924.6015625,41930.75,41891.30078125,41921.30078125,0
2024-10-29 04:24:00+00:00,41902.5,41902.5,41924.30078125,41902.5,41924.30078125,0
2024-10-29 04:25:00+00:00,41892.6484375,41892.6484375,41902.25,41875.5,41902.25,0
2024-10-29 04:26:00+00:00,41906.44921875,41906.44921875,41907.6015625,41890.8984375,41892.6484375,0
2024-10-29 04:27:00+00:00,41918.0,41918.0,41928.94921875,41897.25,41908.05078125,0
2024-10-29 04:28:00+00:00,41903.69921875,41903.69921875,41919.80078125,41897.6015625,41919.44921875,0
2024-10-29 04:29:00+00:00,41898.44921875,41898.44921875,41905.05078125,41889.6484375,41904.6015625,0
2024-10-29 04:30:00+00:00,41897.6015625,41897.6015625,41904.1484375,41892.8515625,41897.94921875,0
2024-10-29 04:31:00+00:00,41882.1015625,41882.1015625,41900.75,41878.25,41898.75,0
2024-10-29 04:32:00+00:00,41923.80078125,41923.80078125,41950.8984375,41879.94921875,41882.1015625,0
2024-10-29 04:33:00+00:00,41923.1015625,41923.1015625,41934.6484375,41915.25,41926.25,0
2024-10-29 04:34:00+00:00,41933.05078125,41933.05078125,41940.75,41915.75,41927.80078125,0
2024-10-29 04:35:00+00:00,41868.25,41868.25,41949.3515625,41847.55078125,41932.3984375,0
2024-10-29 04:36:00+00:00,41891.8515625,41891.8515625,41897.80078125,41857.75,41874.30078125,0
2024-10-29 04:37:00+00:00,41878.5,41878.5,41898.3984375,41868.0,41891.8515625,0
2024-10-29 04:38:00+00:00,41885.69921875,41885.69921875,41897.8515625,41875.75,41876.6484375,0
2024-10-29 04:39:00+00:00,41941.94921875,41941.94921875,41943.5,41886.0,41887.5,0
2024-10-29 04:40:00+00:00,41912.80078125,41912.80078125,41947.3515625,41911.69921875,41944.25,0
2024-10-29 04:41:00+00:00,41918.75,41918.75,41920.8984375,41905.19921875,41911.8984375,0
2024-10-29 04:42:00+00:00,41923.3515625,41923.3515625,41925.6015625,41913.05078125,41918.44921875,0
2024-10-29 04:43:00+00:00,41916.55078125,41916.55078125,41926.75,41899.1484375,41923.3515625,0
2024-10-29 04:44:00+00:00,41922.94921875,41922.94921875,41925.69921875,41912.8984375,41918.19921875,0
2024-10-29 04:45:00+00:00,41859.19921875,41859.19921875,41922.25,41859.1015625,41921.8515625,0
2024-10-29 04:46:00+00:00,41841.55078125,41841.55078125,41860.80078125,41828.6015625,41860.6484375,0
2024-10-29 04:47:00+00:00,41839.1484375,41839.1484375,41847.1015625,41826.94921875,41841.25,0
2024-10-29 04:48:00+00:00,41827.1015625,41827.1015625,41843.6484375,41819.30078125,41837.3515625,0
2024-10-29 04:49:00+00:00,41804.1484375,41804.1484375,41828.3984375,41804.1484375,41827.1015625,0
2024-10-29 04:50:00+00:00,41811.19921875,41811.19921875,41816.75,41798.55078125,41804.3515625,0
2024-10-29 04:51:00+00:00,41810.05078125,41810.05078125,41822.25,41808.5,41812.05078125,0
2024-10-29 04:52:00+00:00,41812.75,41812.75,41823.5,41792.3984375,41810.25,0
2024-10-29 04:53:00+00:00,41842.69921875,41842.69921875,41843.1484375,41807.30078125,41811.25,0
2024-10-29 04:54:00+00:00,41827.8984375,41827.8984375,41842.30078125,41816.55078125,41842.30078125,0
2024-10-29 04:55:00+00:00,41819.69921875,41819.69921875,41835.19921875,41816.6484375,41829.1484375,0
2024-10-29 04:56:00+00:00,41785.44921875,41785.44921875,41818.1484375,41784.55078125,41814.44921875,0
2024-10-29 04:57:00+00:00,41825.3984375,41825.3984375,41825.3984375,41785.0,41789.44921875,0
2024-10-29 04:58:00+00:00,41840.80078125,41840.80078125,41841.25,41822.94921875,41825.5,0
2024-10-29 04:59:00+00:00,41837.8984375,41837.8984375,41860.94921875,41832.44921875,41843.3515625,0
2024-10-29 05:00:00+00:00,41823.0,41823.0,41840.6484375,41822.6015625,41838.44921875,0
2024-10-29 05:01:00+00:00,41812.6484375,41812.6484375,41830.44921875,41809.8515625,41830.44921875,0
2024-10-29 05:02:00+00:00,41810.5,41810.5,41821.80078125,41802.5,41811.0,0
2024-10-29 05:03:00+00:00,41801.6484375,41801.6484375,41812.0,41783.69921875,41812.0,0
2024-10-29 05:04:00+00:00,41801.75,41801.75,41815.5,41795.75,41802.05078125,0
2024-10-29 05:05:00+00:00,41832.3515625,41832.3515625,41841.6484375,41806.1015625,41807.1484375,0
2024-10-29 05:06:00+00:00,41815.94921875,41815.94921875,41840.94921875,41814.1484375,41834.5,0
2024-10-29 05:07:00+00:00,41828.44921875,41828.44921875,41830.25,41809.3515625,41816.75,0
2024-10-29 05:08:00+00:00,41821.80078125,41821.80078125,41835.25,41812.55078125,41828.69921875,0
2024-10-29 05:09:00+00:00,41791.6484375,41791.6484375,41821.8984375,41784.75,41821.8984375,0
2024-10-29 05:10:00+00:00,41800.25,41800.25,41809.05078125,41788.3515625,41790.1015625,0
2024-10-29 05:11:00+00:00,41806.1015625,41806.1015625,41808.8984375,41798.6015625,41800.25,0
2024-10-29 05:12:00+00:00,41806.25,41806.25,41810.44921875,41796.75,41806.5,0
2024-10-29 05:13:00+00:00,41815.75,41815.75,41817.05078125,41804.30078125,41804.80078125,0
2024-10-29 05:14:00+00:00,41803.8984375,41803.8984375,41818.0,41794.30078125,41816.69921875,0
2024-10-29 05:15:00+00:00,41759.69921875,41759.69921875,41815.30078125,41759.69921875,41803.6015625,0
2024-10-29 05:16:00+00:00,41778.75,41778.75,41778.75,41746.94921875,41760.6015625,0
2024-10-29 05:17:00+00:00,41765.8515625,41765.8515625,41779.1015625,41760.94921875,41775.8984375,0
2024-10-29 05:18:00+00:00,41774.44921875,41774.44921875,41775.44921875,41752.6015625,41765.5,0
2024-10-29 05:19:00+00:00,41761.1015625,41761.1015625,41779.19921875,41750.8984375,41774.6484375,0
2024-10-29 05:20:00+00:00,41771.94921875,41771.94921875,41779.8984375,41761.1015625,41761.1015625,0
2024-10-29 05:21:00+00:00,41793.44921875,41793.44921875,41795.8984375,41767.3984375,41773.1484375,0
2024-10-29 05:22:00+00:00,41774.69921875,41774.69921875,41795.80078125,41772.8515625,41791.94921875,0
2024-10-29 05:23:00+00:00,41817.55078125,41817.55078125,41820.19921875,41773.69921875,41773.69921875,0
2024-10-29 05:24:00+00:00,41812.80078125,41812.80078125,41823.8984375,41809.30078125,41817.8984375,0
2024-10-29 05:25:00+00:00,41821.5,41821.5,41823.8515625,41807.44921875,41809.5,0
2024-10-29 05:26:00+00:00,41825.30078125,41825.30078125,41831.6484375,41815.69921875,41821.25,0
2024-10-29 05:27:00+00:00,41798.75,41798.75,41822.1015625,41793.3515625,41822.1015625,0
2024-10-29 05:28:00+00:00,41783.0,41783.0,41798.6484375,41780.5,41798.0,0
2024-10-29 05:29:00+00:00,41780.69921875,41780.69921875,41791.44921875,41776.3984375,41783.0,0
